claim_id,policy_id,incident_date,incident_type,claim_amount_usd,status,cycle_time_days
97ec8aa0-930a-4d63-b3bf-2b51f12aab0f,0519bdb9-8df0-449b-a9c1-ad8d8e0757eb,2020-04-15,Weather,29984.12,Approved,21
9d6f479c-f4ca-46d2-8bba-49a2185e5a30,2a8334c5-eed2-47d9-b94e-0c3da7d2e797,2024-11-02,Weather,25642.28,Denied,10
8b6a620c-80a1-4237-801b-c0a2d8b69893,07cfef81-49f3-47b1-8b2d-d8c5d8bcd758,2023-03-25,Weather,8362.02,Open,17
d3780821-0862-41ce-adb3-53f1df9e2f9c,2ba5a84f-f1e7-4f8e-a24c-d01601677e67,2023-11-20,Accident,24656.16,Approved,19
440a9d27-6f8d-4ebc-b543-76d16fa6db6a,bd9075a8-c59a-4a4a-8d76-f1a1085d83e4,2025-05-13,Weather,15271.86,Under Review,25
958e15c5-3987-4f8f-9c7c-41b1ac372d8f,e3178903-6488-4fb8-ab8f-35e042cf65dd,2020-03-05,Medical,14879.86,Approved,23
c9cf1bdf-6ad3-48b9-b7a4-17052fefac15,903c2714-8992-4900-b31b-0f4070706f99,2020-10-06,Weather,27821.39,Approved,20
4a9b2d2d-f522-4966-a89f-fdcb48a8809e,c8c66fe3-f805-42aa-b83d-7ad2b4c4f9ff,2020-02-03,Theft,27093.47,Approved,14
6afa8a1e-2bf7-444d-95a2-cefaff0a81bb,4b5c2c7d-e07e-4d31-9704-a7ee1cc9f8a4,2024-05-05,Accident,46894.72,Approved,24
fd46b228-b3e1-4235-ab41-bf70989fcc22,51bd20cc-e193-48df-bc71-7a47c2b1934e,2022-01-21,Medical,18998.77,Under Review,20
145129cf-6993-4905-b489-9e0dd987c048,4daae946-fcc2-494d-b6c4-e7209ffb330c,2023-10-10,Medical,25616.8,Approved,20
fef1d669-1cb5-4ed7-bc60-78b593356cab,36bee1d0-3606-4f30-815b-b0d304867dae,2021-05-30,Accident,27115.53,Approved,17
6f9d3d2f-1a95-4a24-b107-5c2d47639d4b,448f8b15-85ed-439c-8277-f9cfcd2d8955,2021-04-04,Medical,26176.21,Approved,17
40ac11e7-42df-4de0-b89f-c6627dc6737f,6ef76667-173a-4f93-886a-c46526ec408f,2022-03-26,Accident,39493.9,Under Review,12
81f3b57c-60d5-4730-8ed2-f2b2089a51ae,a58ff449-57ae-47bf-86b8-6653ebade20c,2025-01-10,Medical,9738.57,Under Review,25
58da41a2-b5e1-453c-bb63-f68aab682880,fc4f91ee-9dfb-45d2-9566-dcef323a8285,2020-08-11,Medical,9535.83,Open,18
67a5c715-3f86-4bf6-8566-54bb28764ca0,7a5550ea-db85-4622-ac9f-4613da4420ef,2024-08-08,Accident,6090.43,Open,17
ff3b1fc8-01fd-4c8a-b8bc-7e0afd6d2903,6d5047b2-ae51-4e02-9460-54a0239c1a29,2023-12-28,Medical,35976.67,Under Review,18
7d4230b6-21aa-477a-969d-aa0cb9be77bb,e5869b8c-fd0b-43b5-8a94-40e3c0b3baa2,2025-07-06,Theft,30201.67,Approved,19
42736b37-bd69-44a5-9f78-cbe36ff905eb,054e3e3d-ecdc-484b-b634-e815d16cb4b0,2024-09-05,Weather,32823.04,Approved,13
d1874b51-78d8-4ffc-827b-c86719c8fb65,7b00eb5b-c7ed-4604-8629-768de5dfe328,2022-04-23,Accident,21300.79,Approved,19
5f7bb1fa-5507-457f-83e5-dff54f49ebdc,41532e8d-9b91-439b-8137-8257c102fa04,2025-08-27,Medical,43375.11,Approved,18
dcaa75bc-046a-4110-913c-284de7177915,4bb5e972-d97b-4d05-9df8-eb17638f40ef,2020-11-12,Other,41178.41,Approved,12
4f1aac1e-5a74-49c4-9714-046cdb38a03a,81a5ba3e-666b-4670-b4ef-c0c9273277c5,2024-01-25,Theft,40061.14,Open,27
f14b0c3e-5563-4bab-91fe-97b89b396223,2d1ffb8c-2496-4421-9077-ecaa1708680f,2025-03-19,Weather,18117.65,Open,17
ae9c38aa-49c5-4c0c-ab8c-80722830e944,09bf0b44-7394-4bf7-a650-bdd11ce3dcd0,2024-05-22,Weather,21647.25,Approved,28
5a852d28-fc39-4351-82da-2cbb5197bf8d,c9c747b9-5e39-476f-b6bf-2e65674d2ecb,2020-08-26,Medical,30330.46,Open,27
7eee841f-e3df-4f86-aafe-c7d06309db79,25bc2f4b-d0d6-49ab-8c21-9f844383872c,2024-01-02,Accident,49158.71,Approved,22
c44e5e47-3f4c-4179-bc1e-37d23d043247,349cfd0c-6dea-4200-90b3-f1711e5480d2,2022-09-25,Weather,48512.86,Denied,25
e4e0e8e0-ca0c-48d8-a481-98e7849d19d1,a5923a40-4008-43f9-b83a-6dd6d305688d,2024-02-25,Medical,33111.86,Approved,24
6446e03e-2072-4d1a-aa78-175d082fde4e,c4f33901-7b64-4c15-ad49-8804b0a6e719,2023-01-27,Accident,34870.91,Under Review,16
c5c4e576-1e3c-4e08-86f5-fd83f062cf8f,100a419a-3a60-409b-8818-0875214c8c6f,2024-05-27,Weather,34419.65,Open,14
7d011c55-ded8-4acf-94f8-e009b7b3e9cf,04d5dd0a-9b55-40a6-9ea8-ff966d0b7599,2022-02-15,Theft,32227.93,Denied,19
c02bef81-646e-4954-8519-84f7991f1cdf,7b75b550-a3e8-47d9-89e7-7cd7545a57c6,2023-12-09,Accident,5733.99,Approved,21
5760a2ea-50d8-4338-a740-5b821f181458,60098bca-7091-4020-a153-bc55ed2fbb36,2022-07-10,Accident,14796.17,Denied,24
b69b6891-b856-428e-a1b2-8e85ffa64704,81fbe14e-4b3d-4eb4-9d86-e19d4512355e,2024-03-30,Accident,20617.42,Approved,22
1daa1bcf-4cbf-47be-a7b1-cad8c5392e8f,c9e2237f-06f0-426b-aba6-7a6fdc050425,2020-08-03,Accident,22407.54,Approved,18
2af852ad-5eaa-4196-b7b9-7a5303be323f,460b1aab-e088-41f1-b186-49ab6a912078,2023-05-26,Medical,46657.55,Denied,13
8ea87d0f-a61b-4f34-a3c7-72ce7bfc05af,fa141ad5-6037-406a-85a5-616b6d62c826,2022-08-28,Accident,2689.39,Denied,8
531a21e6-47e3-4fca-8bab-b147b2c79468,6a2aca2d-eefc-4779-9462-235b88cbfe3c,2021-12-26,Accident,38444.31,Approved,15
f50379dc-1f0f-4153-87c4-c38b34de9332,3e6f3235-bba9-4900-ab9b-e4927e339ba6,2022-04-12,Medical,35216.96,Approved,12
db055bf2-af06-4845-b234-402f7a3ada1e,263dddf8-59f3-4a95-a25c-4fa27b8e8928,2022-07-17,Accident,24768.58,Under Review,18
bdea7093-e139-4dd8-b2bf-5fab13fab2b5,12ec16c7-c1a4-474f-bf52-777ba5bf69c9,2022-04-12,Accident,34776.79,Approved,11
63c650fc-a9a2-4668-ab24-4d42927a04ee,0b0fa5cb-d18c-46f0-9b10-534875ee11cc,2024-04-11,Medical,47440.28,Under Review,12
04e79de2-eff2-4cc5-85fc-23b06bb1323f,826dd4f7-5b0a-4ecf-a8a2-04da128a9004,2024-05-17,Medical,10315.42,Open,18
958f759f-c0a6-4443-8a07-92eac58c6bee,d5fd3dfe-91fb-4647-bc64-ac5b85ae6c95,2024-02-13,Theft,13911.45,Approved,20
86bf6d44-fe71-4928-93bc-e13f9587f841,67402b64-a029-4991-821f-5df2429ed2a3,2025-06-05,Theft,16080.6,Approved,19
f70c2180-52c4-4e8c-8d2e-de9cd235dafa,81264386-55c6-4690-baca-608054e96bc3,2022-03-08,Accident,31953.4,Under Review,19
c75d023d-15de-4651-b3a2-f83786238f2b,48a0fbb9-1bdc-483f-a0a8-c5505c23ac52,2021-01-30,Weather,31341.07,Approved,25
946226eb-5142-4cf2-ab2c-75373307c07e,1a7c6e7a-21d5-4f1e-9e58-4477332ec5b0,2021-08-02,Accident,26007.46,Approved,13
6777c6bb-5cf1-4a72-96c2-9225f169f9cb,8cfb80dc-d675-4e2b-8344-0c28a1c82422,2023-03-01,Medical,24066.45,Open,23
1d6aea20-0cd4-45ca-be01-62201d25c25d,936af7d5-b3b5-4a86-8c4d-6a11e10ffb16,2024-03-26,Accident,34058.1,Approved,15
c3b358ab-a35b-4b3b-ac03-e54dcea994f3,3788db9f-4fe7-4d08-9b31-046cb654382a,2024-12-02,Accident,15589.47,Denied,19
a71f4cdd-3eb6-4089-835b-c45b083914e3,1fd7a300-1055-4e84-afcc-7f78796e70a1,2022-10-20,Weather,14989.97,Under Review,19
7708c7a9-eafd-46b8-bbf9-38fdef861800,4e0d523b-26ab-4060-a7de-9b798b181077,2025-04-30,Theft,30754.09,Under Review,18
eaff58cb-d135-4624-a530-2c2617ef421c,d5f0c808-6b70-4f7e-8267-81acd2b9f794,2024-10-15,Accident,6752.38,Approved,24
9f3f2e51-2183-4961-b5d8-e10440364753,a5b104e1-78d4-4bac-9c87-433152704752,2025-01-02,Other,48175.25,Approved,21
3a2a610f-a947-4805-a11c-3d53c76f6401,77590a19-b727-43ef-85e0-ef080ee4eed8,2025-04-23,Weather,10812.37,Under Review,14
bfc1fa32-a8d2-42ac-a001-b1250ce12336,286093cf-2339-4f43-be2d-8e06650e0407,2021-05-01,Accident,5580.66,Open,21
40d73cdc-7a10-4aad-a9e3-2cf52829c085,bf3bc51f-bb1e-4a1f-8819-08b67b9ff6a8,2021-03-09,Weather,15827.3,Approved,18
2c56b953-82b5-4e87-9240-0dad1b3e5209,a0f23c1d-3730-4cb9-a22f-e33d128dd358,2021-07-03,Accident,42380.54,Open,16
f9c3cfba-f1af-4e20-8b79-b5015832419f,aebbb8a6-9153-42dc-a69d-d101f9b1e651,2022-09-22,Other,7323.31,Denied,14
06352f58-d9cc-4124-86d7-51640ca9717d,d158370e-d01d-4a93-b088-dab381e739de,2021-06-11,Medical,27350.08,Approved,24
330a1a05-5b04-479f-856c-1736269d7b17,7872867a-f7d4-4313-a0d9-8424a8ada066,2022-10-12,Accident,35870.39,Approved,10
2a5256b2-83ec-4998-baf4-edc0eb50ac3c,b906d3ad-0842-48b6-a796-41b68c7794da,2024-11-12,Accident,3282.61,Approved,17
0096c60b-80bc-4706-9157-51bc240e0d76,73e9e231-2651-4b5d-a4c9-a54ea0f67ba3,2022-12-16,Weather,31186.92,Approved,15
430ead5d-0e0e-4c85-b384-80140b3be11e,eabcb763-9d97-498b-9687-e7db572745cf,2020-06-15,Accident,14546.87,Approved,15
14aed43e-8986-407f-b402-38a586a28bb0,84ab3c5e-dd79-4b30-bf2a-d1148aee2743,2025-04-15,Weather,19308.8,Approved,17
49bdf076-1894-400f-9ee9-97b9f731a2aa,8c3ecb76-4adf-4d5e-adf2-c90a57d634eb,2025-01-16,Other,19804.6,Approved,16
6b63136e-0598-4e83-9708-1998ca0b1ccf,ddde2e14-de03-4ce3-8c05-adcd66027e6e,2020-10-10,Medical,36917.53,Denied,13
fd2bf6e4-f22c-424a-82b1-6af07dc32345,7e355413-4834-44c3-86b2-3ad94d0c5441,2022-05-30,Other,44801.0,Approved,15
30291a89-af50-4d76-8f18-cd347a7709ef,4b5e1da5-5d7d-4349-8703-a4a10761b81d,2025-06-24,Other,30613.79,Open,17
fe67e73c-c4d7-4738-b4c7-b5de81fb8d76,b36237ab-57fd-4052-9fb1-ff98f60204e7,2025-02-01,Accident,21263.37,Under Review,19
7e6daa44-6584-46de-b9a9-2234da611156,980c5fa4-d0fd-4db5-acd2-f68285e943cb,2022-01-19,Accident,14043.03,Approved,16
c5a5ca12-6271-453c-9109-54dc2d01b9b3,88f90032-9159-4a0c-9690-d8718c775a12,2023-11-07,Other,37162.69,Under Review,24
bab829aa-ef73-4b24-8155-71113e15e4dc,d33daba4-48a6-4902-a0ad-f3ef90551164,2020-03-13,Accident,32313.42,Open,20
8ce79f17-df43-40d5-88bb-f3f51a4abc92,00bd90f0-7c35-4b95-8318-f774dfc8bfcf,2021-06-25,Other,2423.46,Approved,18
ee98488a-b765-4e64-b367-d49cac3d5274,b1c9e339-c772-4fba-8ea5-e183a17461ae,2021-03-25,Accident,7808.39,Open,17
3ad9a1a3-d1c4-41aa-b9a7-05037678a77a,5becae6c-74bc-4462-8e73-6cc4ed229546,2023-01-18,Weather,19132.09,Under Review,19
b6106bf5-f320-4dd8-90bf-e705f2fdc9c6,dcf3140b-6a33-4747-8df2-b106b648bb31,2024-01-17,Accident,12787.5,Approved,14
25aab059-c74d-44c8-8369-c3489cf89e0b,207bfd88-8006-4a5a-b4c8-b42e9a0fd446,2023-05-27,Accident,49891.57,Under Review,28
bc91fcaf-9bae-478b-920c-71d49aff81f9,8c0594da-03fd-44e4-ac38-91d9d42b3f6b,2022-05-13,Accident,5210.48,Open,18
fffe094e-694c-4f22-b3ab-e24c6984946b,a76764de-7054-47fe-a40e-e9881abeba4e,2023-01-30,Accident,45059.1,Open,16
2c3e3f20-4a5e-43d1-b7fb-23c9fb8dcb32,d318f09b-d55d-4e59-b4dc-2d728b686ac2,2023-07-04,Medical,20916.66,Under Review,17
fe82bd57-3269-4ad6-9905-c9c03030cd34,d653d050-6ca8-48a0-90c6-6a8ccd2917ea,2024-11-18,Weather,23542.46,Open,21
e85d8532-de7d-4c2e-bbb6-fc507dec9060,86f4d2c3-e5ed-48d1-8f33-567359d74afe,2023-06-22,Weather,18162.52,Open,15
3243a983-f5b5-40b6-9e2a-1324d37fde29,ff9a26e8-e738-4745-b270-68861a0c0942,2021-05-16,Accident,48268.25,Open,9
6100b2d9-5054-4ab4-97a3-0b61ca8870a8,38c612f9-5282-4e79-a98d-83e1220257cf,2024-04-13,Theft,38925.66,Approved,25
e2835dbb-91bf-40a5-ba8c-a20625c78db7,88fcaed0-9005-4bbe-b9a7-7e6dd316a621,2023-02-17,Medical,5328.55,Approved,18
236a00e5-5962-4417-87b6-c6eabebaf277,e7b3af2d-c535-4e54-b4a1-a81e053f0ee6,2025-03-26,Weather,12473.1,Open,13
7c1b849b-8592-4105-b79f-1fa769075bdb,9635069e-05c9-41be-b6db-973c2dc74626,2024-02-23,Accident,3153.93,Under Review,20
60f2154c-54cd-4075-afc3-633f4ce15683,ae1fbd78-05ef-4fc6-af51-71bc70308dc2,2020-09-28,Accident,39406.2,Open,17
db8ad9ac-9c08-4fbf-9295-16d2f51947c5,94361166-a18a-487c-a6bf-c66ffda9f341,2023-07-08,Medical,7393.38,Under Review,16
7a33b532-6e30-4e6b-ad4d-10ce260a1761,91532b08-96ad-47ed-916a-3c149009cc68,2024-12-18,Accident,17607.61,Approved,14
023f52f7-bf79-49c3-aba9-704cf7f58675,21dbb2c8-306c-47a5-8c64-9a4d6317efa6,2022-12-20,Other,48197.3,Under Review,24
6d5869ad-03be-46bd-b673-5605c4b86cba,3e788547-0883-4788-8936-52718ec3e1d0,2024-04-26,Weather,13224.38,Under Review,13
64ee60d2-19c1-4c70-8f1c-3053072e9f5a,c505e1b8-061d-4dff-8c19-3147b9bac31d,2020-05-27,Accident,45688.67,Open,17
63a5fedc-1532-4c9b-a631-f6f9c986c18a,b1f654a6-e75e-4a59-ae47-46ab567b73fd,2021-09-30,Medical,36242.67,Denied,19
4d37425e-900d-446d-85c0-3c590fd942a3,2f139e16-2633-44d2-a5fb-91f48a4c4623,2023-10-20,Weather,23880.45,Approved,10
3cc78e01-a970-44ec-b489-ab2599bf9041,b0f8010d-26a8-4dce-9c53-321351e1f995,2025-01-10,Medical,37170.67,Approved,18
8f2bd1f5-1787-4f3d-b5ef-2ef5c7f6cb7a,faccdbdd-cf16-4095-8a11-e0efd9ae6220,2021-05-16,Accident,23619.43,Under Review,18
7ebfdd31-3f9a-4d95-b1a6-530b8c2376cb,387cdc86-161f-4ff4-95a9-e7fb8e991818,2021-07-17,Medical,39269.74,Approved,22
c03afd36-b6ce-429d-9566-a17ae4f4817d,a68264df-b922-492c-932f-916dd07a9a1f,2024-02-03,Accident,2057.82,Under Review,20
1f7bdd0f-580a-4128-be4c-82f27d4d5f5b,cf95d5ba-af0f-4587-888a-a31c0681b831,2021-01-26,Accident,31676.89,Approved,22
658580ee-1286-4b8a-a72b-8565bee0ab4b,9c4c6bd3-fd30-48c7-a271-332b22ab464d,2023-01-29,Medical,39774.34,Approved,19
c3b8c119-5935-4279-a630-991dadf2eb59,ee5ca111-6623-4299-8772-94eff5e79844,2024-09-04,Accident,19571.79,Approved,16
14f7790f-ec18-45a8-9298-c6b26baedf46,cf238453-b583-46c2-b718-5db934d81e01,2020-05-20,Weather,30700.96,Approved,14
b7d5daaa-6713-4833-bc0b-6817adcaa4d9,d97ea1a1-9545-4e6e-8b0a-d86597ef56b2,2022-03-01,Weather,25163.48,Approved,17
e3b2b065-e33a-475e-bc22-838fd7ab790e,876b8d2e-d35f-4629-ab5f-6e20830586bc,2020-09-12,Accident,36772.44,Approved,28
d0bcc51c-e3c3-4981-8d5f-d0369fc6b961,d33b42d1-09ec-40cf-b5b3-957ecddb7eb5,2023-04-13,Medical,41256.5,Under Review,16
964c3a3f-6695-4e70-b1db-911454ff4777,21e4b013-279c-476d-9bcc-68e3d177a577,2023-05-17,Medical,17679.99,Approved,19
cc586b86-7c92-4592-a32f-297ee515d52c,86763363-465d-49b8-8ac0-83e32b7c74b3,2024-12-27,Weather,23754.43,Approved,21
e5fb8d69-5d7e-4341-ab69-1dd289c7f30c,3d3ba5b2-933a-44a7-b842-19ca4425081a,2024-06-25,Accident,23407.76,Denied,19
6719bcd6-4194-4289-aa4d-45575c0d9150,23beeca0-cfd1-4b22-ad56-27e8c162e777,2022-07-29,Weather,3953.53,Under Review,24
ec1e48c3-7a84-4fc3-a172-f80fc059cfdd,26e784e2-6847-4efb-92ee-6dc168f76d3d,2022-03-13,Weather,20644.95,Approved,15
3aaecba7-94a8-40da-8533-cbe1d8561ec7,b82efc3d-ab31-4080-bd49-d89d5f65ac98,2022-07-14,Accident,186.22,Approved,21
a7596c57-d02f-4a0d-ae89-06b40c5c1fc8,b636f829-90b3-40ec-9287-04ba76fb3750,2020-12-05,Accident,25715.6,Approved,25
944b7489-7ae2-4892-a3d7-fe5f631f8ede,74913dc4-44e2-4706-8b4e-41b85a968946,2021-01-16,Accident,22019.33,Approved,16
e5040d3f-cc1f-4344-863d-8db311081e92,d211e724-b7a6-4eac-a744-32e7f478f70d,2021-03-15,Accident,7668.17,Approved,17
f931ab08-c616-49ad-a08b-12b6948fb50c,4b7a030d-4230-4a9c-bac5-ef2c4d849612,2025-05-04,Accident,6705.81,Under Review,14
9a7d384e-a8aa-4ac6-a9c5-f000cf822f15,90d3177a-912a-490f-91a8-d9ced5d6a378,2021-12-28,Theft,42601.4,Denied,18
cf518f2c-fb5e-4705-8a7a-db2e53ee3e60,50d912db-b0e3-4666-a165-123a194b3ff0,2024-06-23,Accident,36923.1,Approved,23
fb3d774c-2456-4ecc-b1a6-4e09b4e355a3,ba255e81-6044-4862-a229-a40a9ac58fa8,2021-09-27,Accident,7131.02,Approved,18
c77ffd81-e67d-4c71-9600-d30327cf39f5,63b5b88f-bcb5-40e7-8648-c7137f4543ec,2023-10-31,Weather,9808.17,Open,11
dea0cf35-b57c-4dc1-9967-3f3d800cb4d2,5b30db30-3a41-46fd-8db8-df18dc7b4f07,2022-11-06,Weather,35837.63,Approved,20
b623e0bc-c3bd-4444-a2ca-b43624de3d99,59789d38-3fc8-4654-80c4-09b66c200c5c,2024-06-08,Accident,28556.57,Approved,17
b47cb6e3-6052-4da5-82bb-3e1a97290995,72a037eb-7666-462d-8185-368ea1a372e8,2023-03-18,Medical,46963.12,Denied,11
3812592d-ebd6-402a-852b-d25c4b3450b0,9a5638e8-a72e-4adf-8a0f-de41688c54b7,2023-05-06,Weather,10170.87,Approved,17
dc2fe887-b806-42ee-9125-5be5d8ca6b4e,7ea9d4c0-125b-4656-b79c-a52506fcb1f8,2021-08-31,Accident,37450.48,Under Review,15
5595e125-5966-475c-be67-808c9eb4bf62,d1a63af3-7683-4160-9984-f3f374a715a5,2020-03-25,Accident,29412.82,Under Review,19
f5decad0-fde1-45ec-a4a6-603d565dbb96,69c9b4da-5dde-4d8f-b4bb-e2a39c9a0399,2025-05-19,Accident,39551.48,Approved,16
cf8c68b1-0090-4cd8-9946-ae2b276255da,0ca6f40d-8bee-4109-9b9a-67b95fed985e,2024-02-07,Accident,28231.0,Approved,16
0de03a76-87ad-408d-b481-824f33a190c6,f4a912a6-9547-4aaa-bdc8-791f5a003879,2022-07-01,Accident,48781.03,Under Review,20
99b47294-11f5-44eb-b536-f85bb23d8e56,20e0f3e8-4631-44e5-969c-3543a37261ca,2022-11-11,Medical,20635.4,Approved,15
451f437e-cba1-4dd4-b4a2-d4c2ce3ee7e3,03b1cad8-97aa-41aa-9690-c7663869af2a,2024-12-02,Theft,3427.91,Approved,13
ad89e333-4856-467f-932e-b92ffc3c61e9,6cd2c04e-fdc1-42ac-bb4f-fa4412b8a9a5,2020-07-22,Theft,32568.53,Under Review,15
4ea35d6e-88b8-4bac-a609-aed32786d204,850c335e-6702-45fd-afc8-0bc056c2619c,2021-11-30,Weather,29852.57,Under Review,15
8620333f-2439-471f-b5dd-02f82ee17e65,2c9c4447-57fe-43ba-a635-6df2902d9764,2024-12-05,Other,3303.41,Approved,23
36a90d08-4b07-4079-9d0d-2c051b4b89d3,b82b7428-3909-4a15-806b-a85366d208dc,2023-12-17,Weather,24300.52,Approved,31
75844638-280d-44ef-be8e-511f8b97a480,f8462ff7-8f6f-4908-8d08-aa6dba332970,2020-12-01,Weather,47868.53,Approved,18
af948109-b7f6-4bc9-a050-d2cb1e838eb1,80aee45d-c7a0-4124-a020-e6c95fc22b8c,2025-08-06,Medical,19203.81,Open,11
25cfeec4-83de-4daf-9728-f3be899cc04f,b68d5771-bbd5-49e7-bcd4-08e9815c59d4,2021-09-23,Theft,29085.06,Under Review,17
77c09e53-08c6-4e26-b758-c07c2796241c,a804a22e-ec09-4473-9093-b7030535e2f5,2021-04-06,Medical,7009.72,Approved,20
f23a9671-a762-4271-b427-ca99340ab537,820aefd4-1144-4dc8-acb0-2e4e9d6bcb19,2023-06-02,Weather,49696.42,Approved,19
21edeb14-0e3c-4748-af4a-253b8bef2b5c,15b79430-4993-4f24-9691-3c362d6147fd,2024-12-11,Accident,240.12,Under Review,19
c4cedd60-1b67-40de-bf27-50cae6f714a1,5d064c44-0888-4ea9-8d16-32e52c2eaa27,2024-06-06,Medical,42648.28,Under Review,26
eab4cf5c-7589-48ca-9015-4b2f05d6ac4c,d7aa8663-f07e-4399-8433-247351fb91ca,2024-11-14,Accident,13814.9,Under Review,25
bd21f4a0-8e5b-400a-99aa-b3bfbda80262,7265aed1-9d4b-4683-841e-3a1bd10a56f8,2021-06-05,Medical,34429.55,Open,15
587261cc-c831-46a8-8070-017952747856,8e7b4db1-23f6-4afc-bd21-ad623438fdc5,2023-02-16,Weather,38427.55,Approved,22
cc271a77-fc91-4d00-bb4b-399614c7a01e,39291b39-6629-4775-84b1-6c8cbc7a4094,2022-06-29,Weather,20600.49,Approved,21
5fb4550e-b93d-4ae8-9f77-f1fa06629813,411773a3-038b-4b49-9e49-cdc45f5353ea,2022-10-13,Accident,26084.84,Under Review,22
f461fd57-4a46-409d-96a1-8b70448e2f90,f9ec8bc2-f501-41a3-b23e-04b3cd95044d,2024-02-01,Accident,3788.84,Approved,12
70ae8ad0-12ce-4cc6-ae0d-0ac893ee582e,67402b64-a029-4991-821f-5df2429ed2a3,2022-11-17,Medical,40809.91,Approved,16
0853b721-34b4-4e27-a66e-72f3f16aecb2,2d57e009-13fa-4ddd-9330-57d84fcb0445,2023-10-18,Accident,11272.47,Open,19
8575a094-5b19-4608-87ab-31f1831c7de9,ea8999e8-0bf1-435c-b1b1-0080c5ef5fe3,2024-11-13,Other,48427.29,Approved,19
d798f0e3-61a2-44ae-8a55-3664689f9e2d,a11deb3e-3b7b-42ec-953c-31d85f4950c0,2021-01-31,Accident,48027.57,Open,17
d684887a-82fe-45a5-8d33-6e3d42e58032,3b97c2a7-cba4-4f16-8432-70e823f74279,2021-04-30,Accident,49781.66,Denied,22
0824e224-21d3-4679-bee6-ce73da0f17ac,05908ee9-594e-4443-a054-03ffbf7b5040,2022-02-23,Accident,31840.7,Under Review,20
7ba403a6-da9e-4eb1-951d-71b11e5046da,65062f61-9617-4680-a989-f31f120aa10e,2025-02-28,Medical,19940.24,Approved,25
528f3c4e-fcbc-48f9-8850-f4608f03b7cd,e2ab1dc8-a22f-4967-942e-3c70b63401c3,2022-05-19,Other,30192.93,Open,13
c107663f-6a5a-4c9b-8e61-24a3d78b3c11,7ed26fe9-f4de-4ed4-8963-7e6a0b7ebb58,2021-02-08,Other,44165.24,Approved,24
a8ae71e5-2ac7-46f1-b5b9-c942f615b070,b8185aac-6d9e-45dd-a90a-5ff6605bb22f,2021-10-07,Accident,21247.24,Approved,18
3690f2b5-d2dc-44ec-a062-d401fb8dd344,f9a0e55e-0f65-43c6-8a58-608f68270a64,2025-08-27,Other,3537.59,Open,14
e21f49ec-678c-40e0-9b4b-20e87ce457d7,9ab8292f-8b0a-48e1-b670-c858084d3f80,2020-03-21,Accident,3478.92,Approved,23
6d59c098-2e91-47b8-9c3b-8eceb884070b,6dd99e20-dc0e-46f9-b9ab-513739a007a5,2025-03-19,Accident,41437.33,Approved,18
f4559563-9467-4151-a56a-77f02c74e9be,dfe6c648-e734-4ccf-89b9-fa305d7553b0,2020-08-02,Weather,37618.16,Approved,15
c7a5cd34-6339-401c-b27b-6f5fd2d18ee4,8b32acc6-9fe8-4ed5-bbc0-b375ac45c3d6,2022-12-19,Medical,3687.13,Under Review,12
733e9f89-8380-442e-b306-8be36019b93c,bd4f305b-df15-4234-9de8-e6cb73117fd2,2025-03-16,Accident,448.22,Approved,16
da383655-c27c-4f6e-8b99-a2d5ced9ffa2,dcfe2ce1-b90e-48fb-aacd-e75187cf6ab6,2024-05-06,Theft,46445.46,Approved,17
8aa67be5-d455-4d5c-8595-1112832e4aea,abef41e5-2aab-4a31-a24e-d1321fc3e1e6,2024-08-24,Accident,11164.89,Approved,17
4b5103d2-fd12-422d-a59a-aa4466bed48b,5bb21db1-5a6b-47a6-8c03-f1478dac79da,2023-10-19,Accident,10595.86,Approved,15
823f89c2-cf77-4f15-ad85-6a04fe2a9801,2394cfb2-9a1f-4bb2-88d5-3043e4a9364f,2022-11-15,Medical,2765.59,Approved,16
c9140836-ac61-4722-9d36-56638fabe1df,9b9a2e02-18a6-4ac0-8677-4fdff23ab93b,2024-08-22,Accident,19675.5,Open,23
6e66ad17-b844-47cf-ab64-dfcd0a4b6087,3a668258-df52-43a0-a769-e7e7ebe59bc0,2023-02-04,Medical,4225.54,Approved,20
b6cde15c-83f7-4bef-97fd-bd869a8f9fe8,d6a1bb66-294f-4580-b110-832ad44b88c5,2023-01-31,Other,28705.87,Denied,15
4a7846cc-5455-4027-969b-20d9dedce4c7,4f9d6881-5b9c-4d7e-bb8f-663a48aba09d,2020-08-16,Theft,22670.84,Approved,27
c0c8c144-c038-4a84-b05d-7415a2f38bca,b57d7ff4-e63e-4102-a716-24e6b4925f52,2022-09-29,Weather,2542.19,Approved,20
bd037bd8-e0ea-47f1-9c4d-3ecf52e68fe4,4d79aa38-b4e2-42c7-9082-a08c1e52a56a,2020-07-06,Weather,2243.36,Approved,20
d4a187a6-0d1a-47a4-8627-facfe95548fc,12fb2765-2436-4e77-b8ea-632b791a102c,2022-11-23,Weather,24595.46,Under Review,11
461e2281-6a66-4a2f-973b-ec7f74a55753,b9a4a3df-ed38-493d-883f-bc8d30b6b54b,2020-02-27,Weather,2448.35,Open,18
89f8ce4d-df30-44a4-b1cc-69b597eb259a,ab3161c1-6311-4669-89d5-162f80036671,2023-12-12,Other,25772.85,Denied,11
a02a4684-58d0-4a13-bec3-400746b57e12,e82c970a-92bb-491b-b92e-bd905f57a507,2024-11-10,Accident,11928.74,Approved,12
